|trigger_name|name        |error_radius|time                   |end_time               |trigger_time           |trigger_type|geo_long|geo_lat |localization_source|
|bn151020736 |TGF151020736|     28.0000|2015-10-20 17:37:51.977|2015-10-20 17:48:06.387|2015-10-20 17:40:10.347|TGF         |253.9000| 11.8000|Fermi, GBM FSW     |
|bn151018646 |TGF151018646|     50.0000|2015-10-18 15:27:52.100|2015-10-18 15:38:06.511|2015-10-18 15:30:09.111|TGF         | 78.9500|  8.3500|Fermi, GBM FSW     |
|bn151016666 |TGF151016666|     24.5000|2015-10-16 15:56:08.767|2015-10-16 16:06:23.178|2015-10-16 15:58:27.745|TGF         | 97.2000|  3.7833|Fermi, GBM FSW     |
|bn151009861 |TGF151009861|     50.0000|2015-10-09 20:37:22.125|2015-10-09 20:47:36.535|2015-10-09 20:39:36.607|TGF         | 86.0167|  0.8833|Fermi, GBM FSW     |
|bn151008198 |TGF151008198|     16.4500|2015-10-08 04:43:32.714|2015-10-08 04:53:38.932|2015-10-08 04:45:43.820|TGF         |282.9333| 21.6500|Fermi, GBM FSW     |
|bn151005404 |TGF151005404|     34.9000|2015-10-05 09:40:02.519|2015-10-05 09:50:16.929|2015-10-05 09:42:19.465|TGF         |124.0833|  7.9500|Fermi, GBM FSW     |
|bn151003753 |TGF151003753|     26.0333|2015-10-03 18:02:17.646|2015-10-03 18:12:32.056|2015-10-03 18:04:31.280|TGF         | 14.9333|  9.5167|Fermi, GBM FSW     |
|bn151002956 |TGF151002956|     35.0167|2015-10-02 22:54:07.367|2015-10-02 23:04:21.777|2015-10-02 22:56:20.793|TGF         |286.4000| -0.5667|Fermi, GBM         |
|bn150924454 |TGF150924454|     34.7667|2015-09-24 10:51:21.883|2015-09-24 11:01:36.292|2015-09-24 10:53:38.221|TGF         |297.3000| 21.9000|Fermi, GBM FSW     |
|bn150918289 |TGF150918289|     34.6000|2015-09-18 06:54:35.582|2015-09-18 07:04:49.991|2015-09-18 06:56:52.288|TGF         |296.7500|  7.0667|Fermi, GBM FSW     |
|bn150917769 |TGF150917769|     26.1667|2015-09-17 18:24:22.246|2015-09-17 18:34:36.655|2015-09-17 18:26:40.760|TGF         |169.0500| 21.6000|Fermi, GBM FSW     |
|bn150916373 |TGF150916373|     35.0500|2015-09-16 08:55:06.369|2015-09-16 09:05:04.394|2015-09-16 08:57:17.763|TGF         |281.3167|  6.9667|Fermi, GBM FSW     |
|bn150910653 |TGF150910653|     34.4167|2015-09-10 15:38:43.411|2015-09-10 15:48:57.822|2015-09-10 15:41:01.205|TGF         | 27.0167|  1.4333|Fermi, GBM FSW     |
|bn150909111 |TGF150909111|     23.2833|2015-09-09 02:37:19.995|2015-09-09 02:47:34.404|2015-09-09 02:39:33.708|TGF         |106.8000| 20.0333|Fermi, GBM FSW     |
|bn150906805 |TGF150906805|     22.4833|2015-09-06 19:17:39.125|2015-09-06 19:27:53.535|2015-09-06 19:19:52.983|TGF         |278.8167| 25.6000|Fermi, GBM FSW     |
|bn150905034 |TGF150905034|     34.9667|2015-09-05 00:47:19.389|2015-09-05 00:54:08.996|2015-09-05 00:49:30.767|TGF         |282.5167|  6.6000|Fermi, GBM FSW     |
|bn150903443 |TGF150903443|     23.9500|2015-09-03 10:37:09.937|2015-09-03 10:46:35.194|2015-09-03 10:38:36.306|TGF         |122.0500| 16.9833|Fermi, GBM FSW     |
|bn150830541 |TGF150830541|     34.8500|2015-08-30 12:56:25.995|2015-08-30 13:06:40.406|2015-08-30 12:58:41.933|TGF         | 95.5000| 22.8167|Fermi, GBM FSW     |
|bn150826712 |TGF150826712|     50.0000|2015-08-26 17:02:48.906|2015-08-26 17:13:03.316|2015-08-26 17:05:06.252|TGF         | 85.1333| 17.0667|Fermi, GBM         |
|bn150823916 |TGF150823916|     34.7667|2015-08-23 21:56:03.134|2015-08-23 22:06:17.543|2015-08-23 21:58:20.976|TGF         |274.6333|  9.7667|Fermi, GBM FSW     |
|bn150823849 |TGF150823849|     34.8333|2015-08-23 20:20:31.100|2015-08-23 20:30:45.509|2015-08-23 20:22:48.414|TGF         |297.7167|  9.1833|Fermi, GBM FSW     |
|bn150820373 |TGF150820373|     29.5667|2015-08-20 08:54:33.074|2015-08-20 09:01:39.064|2015-08-20 08:56:46.355|TGF         |281.2667|  7.1333|Fermi, GBM FSW     |
|bn150820209 |TGF150820209|     26.4833|2015-08-20 04:58:34.142|2015-08-20 05:08:48.551|2015-08-20 05:00:52.368|TGF         |168.1500| -4.0833|Fermi, GBM FSW     |
|bn150817861 |TGF150817861|     34.7833|2015-08-17 20:37:35.245|2015-08-17 20:47:41.462|2015-08-17 20:39:41.791|TGF         |121.4667|  8.7667|Fermi, GBM FSW     |
|bn150809596 |TGF150809596|     26.3500|2015-08-09 14:15:36.295|2015-08-09 14:25:50.704|2015-08-09 14:17:50.681|TGF         |255.8167| 18.4667|Fermi, GBM FSW     |
|bn150806270 |TGF150806270|     28.3167|2015-08-06 06:27:04.978|2015-08-06 06:37:19.387|2015-08-06 06:29:20.628|TGF         |278.6667|  7.1667|Fermi, GBM FSW     |
|bn150801647 |TGF150801647|     23.7833|2015-08-01 15:30:06.895|2015-08-01 15:40:21.304|2015-08-01 15:32:21.440|TGF         |193.8167| 13.5000|Fermi, GBM FSW     |
|bn150727490 |TGF150727490|     31.8333|2015-07-27 11:42:44.944|2015-07-27 11:52:59.353|2015-07-27 11:44:57.938|TGF         |273.5167|  6.1000|Fermi, GBM FSW     |
|bn150714960 |TGF150714960|     25.1833|2015-07-14 22:59:29.478|2015-07-14 23:09:43.888|2015-07-14 23:01:43.608|TGF         |346.9833| 10.0667|Fermi, GBM FSW     |
|bn150714555 |TGF150714555|     19.6333|2015-07-14 13:17:29.197|2015-07-14 13:27:35.415|2015-07-14 13:19:40.415|TGF         | 93.7667| 23.2667|Fermi, GBM FSW     |
|bn150706372 |TGF150706372|     30.3333|2015-07-06 08:53:26.682|2015-07-06 08:58:13.407|2015-07-06 08:55:38.012|TGF         |282.5500|  2.0833|Fermi, GBM FSW     |
|bn150705946 |TGF150705946|     28.2333|2015-07-05 22:39:38.414|2015-07-05 22:49:20.055|2015-07-05 22:41:53.392|TGF         |275.8167|  5.7333|Fermi, GBM FSW     |
|bn150702707 |TGF150702707|     25.9667|2015-07-02 16:55:31.790|2015-07-02 17:05:46.200|2015-07-02 16:57:44.768|TGF         | 23.2167|  3.9333|Fermi, GBM FSW     |
|bn150625242 |TGF150625242|     28.1000|2015-06-25 05:45:38.513|2015-06-25 05:55:52.922|2015-06-25 05:47:57.075|TGF         |261.5000|  9.6667|Fermi, GBM FSW     |
|bn150621275 |TGF150621275|     16.8000|2015-06-21 06:33:19.038|2015-06-21 06:43:33.448|2015-06-21 06:35:32.624|TGF         |271.6000|  5.6333|Fermi, GBM FSW     |
|bn150613934 |TGF150613934|     23.0667|2015-06-13 22:22:50.906|2015-06-13 22:33:05.315|2015-06-13 22:25:04.460|TGF         | 66.8500| -5.9500|Fermi, GBM FSW     |
|bn150613479 |TGF150613479|     33.0167|2015-06-13 11:27:42.217|2015-06-13 11:37:56.626|2015-06-13 11:30:01.115|TGF         |272.5667| 11.7167|Fermi, GBM FSW     |
|bn150609905 |TGF150609905|     26.5333|2015-06-09 21:40:49.717|2015-06-09 21:51:04.126|2015-06-09 21:43:05.591|TGF         |119.6667| -0.8167|Fermi, GBM FSW     |
|bn150608984 |TGF150608984|     21.4000|2015-06-08 23:35:08.854|2015-06-08 23:45:23.264|2015-06-08 23:37:27.560|TGF         |121.4833|  9.9500|Fermi, GBM FSW     |
|bn150606996 |TGF150606996|     33.7000|2015-06-06 23:52:32.729|2015-06-07 00:02:30.754|2015-06-06 23:54:46.059|TGF         |106.2000| -2.3333|Fermi, GBM FSW     |
|bn150603062 |TGF150603062|     19.1167|2015-06-03 01:26:34.711|2015-06-03 01:34:05.279|2015-06-03 01:28:48.025|TGF         |281.4000|  7.8667|Fermi, GBM FSW     |
|bn150531687 |TGF150531687|     30.1000|2015-05-31 16:27:00.163|2015-05-31 16:37:14.573|2015-05-31 16:29:14.837|TGF         | 97.0167| -2.6333|Fermi, GBM FSW     |
|bn150528946 |TGF150528946|     29.0167|2015-05-28 22:40:06.900|2015-05-28 22:50:21.309|2015-05-28 22:42:23.830|TGF         |214.3000|  7.0000|Fermi, GBM FSW     |
|bn150528885 |TGF150528885|     50.0000|2015-05-28 21:12:08.336|2015-05-28 21:22:22.745|2015-05-28 21:14:23.714|TGF         |262.4333| 17.3000|Fermi, GBM FSW     |
|bn150527948 |TGF150527948|     33.0167|2015-05-27 22:43:17.167|2015-05-27 22:53:31.577|2015-05-27 22:45:36.161|TGF         |189.5000| -7.9500|Fermi, GBM FSW     |
|bn150525449 |TGF150525449|     27.4167|2015-05-25 10:44:08.505|2015-05-25 10:54:22.915|2015-05-25 10:46:27.195|TGF         | 89.2000| 18.3167|Fermi, GBM FSW     |
|bn150517403 |TGF150517403|     16.9500|2015-05-17 09:37:37.750|2015-05-17 09:47:52.160|2015-05-17 09:39:56.264|TGF         |266.0333| 16.6667|Fermi, GBM FSW     |
|bn150430558 |TGF150430558|     29.9667|2015-04-30 13:20:53.889|2015-04-30 13:31:00.108|2015-04-30 13:23:05.172|TGF         | 23.6167| -1.6833|Fermi, GBM FSW     |
|bn150430466 |TGF150430466|     35.0667|2015-04-30 11:08:11.132|2015-04-30 11:18:25.541|2015-04-30 11:10:29.102|TGF         |273.5167| 16.8833|Fermi, GBM         |
|bn150423749 |TGF150423749|     16.0667|2015-04-23 17:56:32.343|2015-04-23 18:06:46.753|2015-04-23 17:58:50.153|TGF         |  3.5500|  0.3167|Fermi, GBM         |
|bn150423126 |TGF150423126|     26.4333|2015-04-23 02:58:53.227|2015-04-23 03:09:07.636|2015-04-23 03:01:07.837|TGF         | 75.0167|  9.9000|Fermi, GBM FSW     |
|bn150417674 |TGF150417674|     26.5667|2015-04-17 16:08:28.889|2015-04-17 16:18:43.300|2015-04-17 16:10:42.011|TGF         |106.4000|-12.5667|Fermi, GBM FSW     |
|bn150416485 |TGF150416485|     26.9167|2015-04-16 11:35:26.387|2015-04-16 11:45:08.029|2015-04-16 11:37:45.078|TGF         |184.7833|-12.9167|Fermi, GBM FSW     |
|bn150413702 |TGF150413702|     29.5333|2015-04-13 16:48:30.654|2015-04-13 16:52:52.803|2015-04-13 16:50:47.345|TGF         | 95.5000|  1.9000|Fermi, GBM FSW     |
|bn150407821 |TGF150407821|     26.6833|2015-04-07 19:40:14.973|2015-04-07 19:50:29.383|2015-04-07 19:42:33.455|TGF         |108.0000| -2.7667|Fermi, GBM FSW     |
|bn150404881 |TGF150404881|     34.7833|2015-04-04 21:06:04.834|2015-04-04 21:16:19.245|2015-04-04 21:08:22.740|TGF         |294.2000|  5.0500|Fermi, GBM FSW     |
|bn150401405 |TGF150401405|     35.0000|2015-04-01 09:40:36.793|2015-04-01 09:48:15.553|2015-04-01 09:42:51.884|TGF         |283.7333|  8.5167|Fermi, GBM FSW     |
|bn150327463 |TGF150327463|     27.9333|2015-03-27 11:04:51.975|2015-03-27 11:14:33.617|2015-03-27 11:06:37.097|TGF         | 22.5333|-23.1833|Fermi, GBM FSW     |
|bn150323156 |TGF150323156|     50.0000|2015-03-23 03:42:39.165|2015-03-23 03:52:53.576|2015-03-23 03:44:55.216|TGF         |112.5000| -4.4333|Fermi, GBM FSW     |
|bn150305569 |TGF150305569|     33.6500|2015-03-05 13:36:33.116|2015-03-05 13:46:47.526|2015-03-05 13:38:51.214|TGF         | 80.8833|  5.1000|Fermi, GBM FSW     |
|bn150301963 |TGF150301963|     25.9333|2015-03-01 23:04:14.186|2015-03-01 23:14:28.596|2015-03-01 23:06:27.676|TGF         |131.4333|-12.0000|Fermi, GBM FSW     |
|bn150220749 |TGF150220749|     29.2667|2015-02-20 17:55:53.138|2015-02-20 18:06:07.548|2015-02-20 17:58:06.724|TGF         |138.6333| -5.6333|Fermi, GBM FSW     |
|bn150213940 |TGF150213940|     35.5667|2015-02-13 22:31:38.839|2015-02-13 22:41:53.249|2015-02-13 22:33:54.633|TGF         |126.0333| -7.2500|Fermi, GBM FSW     |
|bn150209374 |TGF150209374|     34.9000|2015-02-09 08:56:55.585|2015-02-09 09:07:09.995|2015-02-09 08:59:13.092|TGF         |344.3833|  2.5333|Fermi, GBM FSW     |
|bn150202436 |TGF150202436|     23.5333|2015-02-02 10:25:07.540|2015-02-02 10:35:21.948|2015-02-02 10:27:22.949|TGF         | 30.0167| -4.0667|Fermi, GBM FSW     |
|bn150202235 |TGF150202235|     23.2667|2015-02-02 05:35:27.942|2015-02-02 05:45:42.351|2015-02-02 05:37:43.672|TGF         | 90.2000|  2.5000|Fermi, GBM         |
|bn150131817 |TGF150131817|     26.8500|2015-01-31 19:33:39.326|2015-01-31 19:43:53.736|2015-01-31 19:35:51.856|TGF         | 88.5833|  5.5167|Fermi, GBM FSW     |
|bn150128278 |TGF150128278|     33.1000|2015-01-28 06:38:11.151|2015-01-28 06:48:25.561|2015-01-28 06:40:28.497|TGF         |122.6167| -2.0667|Fermi, GBM FSW     |
|bn150127618 |TGF150127618|     31.1167|2015-01-27 14:47:37.849|2015-01-27 14:57:52.260|2015-01-27 14:49:50.059|TGF         | 10.1500| -4.3167|Fermi, GBM FSW     |
|bn150127358 |TGF150127358|     50.0000|2015-01-27 08:33:38.060|2015-01-27 08:43:52.471|2015-01-27 08:35:51.934|TGF         |129.7333|-14.6667|Fermi, GBM         |
|bn150126368 |TGF150126368|     26.1500|2015-01-26 08:47:16.459|2015-01-26 08:57:30.869|2015-01-26 08:49:35.693|TGF         |140.5500|-16.9833|Fermi, GBM FSW     |
|bn150124382 |TGF150124382|     26.6333|2015-01-24 09:07:29.682|2015-01-24 09:17:44.092|2015-01-24 09:09:45.924|TGF         |137.3500|-11.8833|Fermi, GBM FSW     |
|bn150123650 |TGF150123650|     35.7333|2015-01-23 15:34:20.355|2015-01-23 15:44:34.766|2015-01-23 15:36:38.342|TGF         | 25.7333| -2.6333|Fermi, GBM FSW     |
|bn150122819 |TGF150122819|     26.8500|2015-01-22 19:37:32.395|2015-01-22 19:47:46.805|2015-01-22 19:39:47.229|TGF         |128.1667| -8.2667|Fermi, GBM FSW     |
|bn150122750 |TGF150122750|     32.7667|2015-01-22 17:58:15.624|2015-01-22 18:08:30.034|2015-01-22 18:00:29.195|TGF         |139.0500|-14.2667|Fermi, GBM FSW     |
|bn150122621 |TGF150122621|     35.2167|2015-01-22 14:51:59.403|2015-01-22 15:02:13.813|2015-01-22 14:54:12.941|TGF         |201.2500| -8.2000|Fermi, GBM FSW     |
|bn150121757 |TGF150121757|     18.8167|2015-01-21 18:08:27.687|2015-01-21 18:18:33.905|2015-01-21 18:10:39.065|TGF         |137.6000|-16.6667|Fermi, GBM         |
|bn150115526 |TGF150115526|     20.1167|2015-01-15 12:35:18.496|2015-01-15 12:45:32.906|2015-01-15 12:37:33.714|TGF         |173.0833|-18.5667|Fermi, GBM FSW     |
|bn150106155 |TGF150106155|     27.9667|2015-01-06 03:41:52.982|2015-01-06 03:51:42.816|2015-01-06 03:43:47.752|TGF         |120.9167|-14.8667|Fermi, GBM FSW     |
|bn150103445 |TGF150103445|     28.5667|2015-01-03 10:38:42.388|2015-01-03 10:48:56.799|2015-01-03 10:40:57.542|TGF         | 40.1667|-13.9500|Fermi, GBM FSW     |
|bn150102255 |TGF150102255|     17.6500|2015-01-02 06:05:33.091|2015-01-02 06:15:47.502|2015-01-02 06:07:48.533|TGF         |119.9500|-13.0833|Fermi, GBM         |
|bn150101904 |TGF150101904|     31.7500|2015-01-01 21:38:48.415|2015-01-01 21:49:02.824|2015-01-01 21:41:03.632|TGF         |128.1833|-13.3000|Fermi, GBM FSW     |
|bn150101202 |TGF150101202|     20.0000|2015-01-01 04:48:43.750|2015-01-01 04:58:58.161|2015-01-01 04:51:02.072|TGF         |170.3500| -2.9000|Fermi, GBM FSW     |
|bn141226383 |TGF141226383|     35.0333|2014-12-26 09:08:55.320|2014-12-26 09:19:09.731|2014-12-26 09:11:09.130|TGF         |145.7167| -5.1833|Fermi, GBM FSW     |
|bn141219218 |TGF141219218|     30.8833|2014-12-19 05:11:18.879|2014-12-19 05:21:25.097|2014-12-19 05:13:30.209|TGF         |125.5333|-14.9833|Fermi, GBM FSW     |
|bn141218784 |TGF141218784|     23.3500|2014-12-18 18:46:15.884|2014-12-18 18:56:30.294|2014-12-18 18:48:32.798|TGF         | 83.5167|  5.8167|Fermi, GBM FSW     |
|bn141218514 |TGF141218514|     36.9167|2014-12-18 12:17:41.581|2014-12-18 12:27:55.992|2014-12-18 12:19:59.040|TGF         |156.4333| -6.6333|Fermi, GBM FSW     |
|bn141215011 |TGF141215011|     25.9000|2014-12-15 00:13:29.006|2014-12-15 00:23:35.224|2014-12-15 00:15:40.096|TGF         | 11.7667| -3.3167|Fermi, GBM FSW     |
|bn141214588 |TGF141214588|     29.6000|2014-12-14 14:05:08.396|2014-12-14 14:15:14.614|2014-12-14 14:07:19.646|TGF         | 24.0333|-13.4833|Fermi, GBM         |
|bn141213624 |TGF141213624|     18.7667|2014-12-13 14:57:00.937|2014-12-13 15:07:15.347|2014-12-13 14:59:16.684|TGF         |172.3500|  1.8167|Fermi, GBM FSW     |
|bn141212602 |TGF141212602|     31.5833|2014-12-12 14:24:31.638|2014-12-12 14:34:46.048|2014-12-12 14:26:46.137|TGF         | 20.2500| -7.3667|Fermi, GBM FSW     |
|bn141211422 |TGF141211422|     24.1500|2014-12-11 10:05:18.087|2014-12-11 10:15:32.498|2014-12-11 10:07:33.834|TGF         |149.5667|-24.3833|Fermi, GBM FSW     |
|bn141208860 |TGF141208860|     26.1667|2014-12-08 20:36:15.964|2014-12-08 20:46:30.373|2014-12-08 20:38:33.310|TGF         |107.1333| -6.4000|Fermi, GBM FSW     |
|bn141206457 |TGF141206457|     26.0333|2014-12-06 10:56:31.109|2014-12-06 11:06:45.520|2014-12-06 10:58:44.503|TGF         |145.8000|-17.6000|Fermi, GBM FSW     |
|bn141204407 |TGF141204407|     35.7167|2014-12-04 09:43:17.713|2014-12-04 09:53:32.124|2014-12-04 09:45:34.211|TGF         |174.7667|-15.7833|Fermi, GBM FSW     |
|bn141203576 |TGF141203576|     50.0000|2014-12-03 13:47:50.730|2014-12-03 13:58:05.138|2014-12-03 13:50:07.900|TGF         |281.4833|  8.2333|Fermi, GBM FSW     |
|bn141123678 |TGF141123678|     34.8833|2014-11-23 16:14:06.489|2014-11-23 16:24:20.893|2014-11-23 16:16:22.714|TGF         | 77.6000| 19.1333|Fermi, GBM FSW     |
|bn141116877 |TGF141116877|     34.8333|2014-11-16 21:00:47.787|2014-11-16 21:11:02.192|2014-11-16 21:03:04.732|TGF         |111.3167| -2.6833|Fermi, GBM FSW     |
|bn141115956 |TGF141115956|     21.6833|2014-11-15 22:53:40.502|2014-11-15 23:03:54.907|2014-11-15 22:55:56.903|TGF         |111.3167|-12.0833|Fermi, GBM FSW     |
|bn141111819 |TGF141111819|     23.3667|2014-11-11 19:37:31.890|2014-11-11 19:47:46.297|2014-11-11 19:39:48.291|TGF         |356.5333|  5.0667|Fermi, GBM FSW     |
|bn141029398 |TGF141029398|     33.8833|2014-10-29 09:31:21.554|2014-10-29 09:41:35.964|2014-10-29 09:33:36.148|TGF         |271.9000| 13.6167|Fermi, GBM FSW     |
|bn141028731 |TGF141028731|     32.8667|2014-10-28 17:30:01.195|2014-10-28 17:40:15.606|2014-10-28 17:32:15.661|TGF         |126.0167| -0.5167|Fermi, GBM FSW     |
|bn141027672 |TGF141027672|     25.6167|2014-10-27 16:05:41.941|2014-10-27 16:15:56.351|2014-10-27 16:07:56.727|TGF         |153.3667| -1.4333|Fermi, GBM FSW     |
|bn141022874 |TGF141022874|     32.5000|2014-10-22 20:56:11.224|2014-10-22 20:59:25.787|2014-10-22 20:58:23.386|TGF         |280.4000|  9.5667|Fermi, GBM FSW     |
|bn141013086 |TGF141013086|     50.0000|2014-10-13 02:02:05.272|2014-10-13 02:09:27.649|2014-10-13 02:04:19.883|TGF         |283.3833|  7.9667|Fermi, GBM FSW     |
|bn141011898 |TGF141011898|     35.0500|2014-10-11 21:31:29.517|2014-10-11 21:41:43.928|2014-10-11 21:33:48.560|TGF         | 13.2500|  1.9000|Fermi, GBM FSW     |
|bn141008650 |TGF141008650|     25.5000|2014-10-08 15:33:32.496|2014-10-08 15:43:46.906|2014-10-08 15:35:48.850|TGF         | 87.7167| 18.4333|Fermi, GBM FSW     |
|bn141008188 |TGF141008188|     25.5667|2014-10-08 04:27:48.051|2014-10-08 04:38:02.462|2014-10-08 04:30:02.662|TGF         |261.2000| 17.3333|Fermi, GBM FSW     |
|bn141005001 |TGF141005001|     24.2333|2014-10-04 23:58:43.326|2014-10-05 00:08:24.968|2014-10-05 00:00:59.712|TGF         |281.8667| 23.8167|Fermi, GBM FSW     |
|bn141003298 |TGF141003298|     28.3500|2014-10-03 07:06:23.159|2014-10-03 07:14:01.918|2014-10-03 07:08:39.609|TGF         |282.5833|  8.3167|Fermi, GBM FSW     |
|bn141001026 |TGF141001026|     31.6333|2014-10-01 00:35:04.772|2014-10-01 00:45:19.183|2014-10-01 00:37:21.414|TGF         |268.3333| 14.3000|Fermi, GBM FSW     |
|bn140930034 |TGF140930034|     31.3000|2014-09-30 00:46:14.375|2014-09-30 00:56:28.787|2014-09-30 00:48:32.378|TGF         |272.6667| 14.0833|Fermi, GBM FSW     |
|bn140929256 |TGF140929256|     26.3667|2014-09-29 06:06:31.124|2014-09-29 06:16:45.535|2014-09-29 06:08:48.663|TGF         |291.7000| 21.3667|Fermi, GBM FSW     |
|bn140929111 |TGF140929111|     34.8000|2014-09-29 02:37:40.239|2014-09-29 02:47:54.650|2014-09-29 02:39:56.913|TGF         |270.0000| 19.9833|Fermi, GBM FSW     |
|bn140924695 |TGF140924695|     26.7000|2014-09-24 16:37:57.702|2014-09-24 16:48:12.112|2014-09-24 16:40:11.016|TGF         |181.3833| 18.0667|Fermi, GBM FSW     |
|bn140920177 |TGF140920177|     26.4833|2014-09-20 04:12:19.281|2014-09-20 04:22:33.691|2014-09-20 04:14:34.755|TGF         |288.4500| 10.2667|Fermi, GBM FSW     |
|bn140917673 |TGF140917673|     35.3333|2014-09-17 16:06:31.071|2014-09-17 16:16:45.481|2014-09-17 16:08:49.665|TGF         |181.1833| 24.6833|Fermi, GBM         |
|bn140912846 |TGF140912846|     28.3833|2014-09-12 20:15:50.499|2014-09-12 20:26:04.909|2014-09-12 20:18:03.669|TGF         |165.6500| 25.4333|Fermi, GBM FSW     |
|bn140910523 |TGF140910523|     24.0333|2014-09-10 12:31:05.806|2014-09-10 12:41:20.216|2014-09-10 12:33:20.464|TGF         |255.7333| 16.9000|Fermi, GBM FSW     |
|bn140908301 |TGF140908301|     26.0333|2014-09-08 07:11:23.081|2014-09-08 07:21:37.492|2014-09-08 07:13:36.780|TGF         |141.7500| -3.9000|Fermi, GBM FSW     |
|bn140905648 |TGF140905648|     22.5667|2014-09-05 15:31:28.024|2014-09-05 15:41:42.434|2014-09-05 15:33:43.514|TGF         |  3.0500| 11.9000|Fermi, GBM FSW     |
|bn140902738 |TGF140902738|     34.2667|2014-09-02 17:39:49.791|2014-09-02 17:50:04.202|2014-09-02 17:42:07.618|TGF         |351.3333| 12.7833|Fermi, GBM FSW     |
|bn140901588 |TGF140901588|     28.7833|2014-09-01 14:04:55.933|2014-09-01 14:15:10.342|2014-09-01 14:07:14.351|TGF         |275.1833|  6.1667|Fermi, GBM FSW     |
|bn140901392 |TGF140901392|     25.3667|2014-09-01 09:21:59.440|2014-09-01 09:32:13.849|2014-09-01 09:24:18.434|TGF         |357.2833| 10.5500|Fermi, GBM FSW     |
|bn140830603 |TGF140830603|     28.6333|2014-08-30 14:26:33.942|2014-08-30 14:36:48.351|2014-08-30 14:28:49.048|TGF         |282.0667|  4.7167|Fermi, GBM FSW     |
|bn140826460 |TGF140826460|     35.1000|2014-08-26 10:59:34.863|2014-08-26 11:09:49.274|2014-08-26 11:01:46.658|TGF         |137.5833| 16.6000|Fermi, GBM FSW     |
|bn140826314 |TGF140826314|     25.7500|2014-08-26 07:31:07.095|2014-08-26 07:40:40.544|2014-08-26 07:32:40.552|TGF         |115.8167| 23.7167|Fermi, GBM FSW     |
|bn140819252 |TGF140819252|      8.7000|2014-08-19 06:01:05.472|2014-08-19 06:10:06.152|2014-08-19 06:03:23.874|TGF         |282.7667| 10.9167|Fermi, GBM FSW     |
|bn140813479 |TGF140813479|     32.3333|2014-08-13 11:27:00.159|2014-08-13 11:37:06.377|2014-08-13 11:29:11.393|TGF         |137.9667| 19.5000|Fermi, GBM FSW     |
|bn140813009 |TGF140813009|     35.2833|2014-08-13 00:11:18.185|2014-08-13 00:21:24.403|2014-08-13 00:13:29.707|TGF         |278.0833|  7.2500|Fermi, GBM FSW     |
|bn140811380 |TGF140811380|     29.6000|2014-08-11 09:05:28.911|2014-08-11 09:13:56.822|2014-08-11 09:07:44.289|TGF         |295.8500| 11.7333|Fermi, GBM FSW     |
|bn140810494 |TGF140810494|     34.3667|2014-08-10 11:49:35.397|2014-08-10 11:59:49.807|2014-08-10 11:51:51.399|TGF         |115.9833|  3.9833|Fermi, GBM FSW     |
|bn140810453 |TGF140810453|     50.0000|2014-08-10 10:50:16.451|2014-08-10 11:00:30.861|2014-08-10 10:52:33.077|TGF         |270.9000| 14.1000|Fermi, GBM FSW     |
|bn140807544 |TGF140807544|     30.2833|2014-08-07 13:01:37.887|2014-08-07 13:11:19.528|2014-08-07 13:03:49.617|TGF         |269.4000| 10.6000|Fermi, GBM FSW     |
|bn140807514 |TGF140807514|     35.1167|2014-08-07 12:17:34.343|2014-08-07 12:27:48.753|2014-08-07 12:19:51.497|TGF         |113.0000| -5.0833|Fermi, GBM FSW     |
|bn140804347 |TGF140804347|     31.6667|2014-08-04 08:17:21.910|2014-08-04 08:27:36.319|2014-08-04 08:19:40.888|TGF         |239.2667| 13.7000|Fermi, GBM FSW     |
|bn140725422 |TGF140725422|     23.1167|2014-07-25 10:05:42.517|2014-07-25 10:15:56.927|2014-07-25 10:07:55.559|TGF         |276.8500|  8.5167|Fermi, GBM FSW     |
|bn140721187 |TGF140721187|     13.5333|2014-07-21 04:26:45.892|2014-07-21 04:37:00.299|2014-07-21 04:28:58.693|TGF         | 25.4500|  4.3833|Fermi, GBM FSW     |
|bn140719955 |TGF140719955|     35.4167|2014-07-19 22:53:03.922|2014-07-19 23:03:18.332|2014-07-19 22:55:22.548|TGF         |258.8833| 13.5833|Fermi, GBM FSW     |
|bn140719892 |TGF140719892|     34.9000|2014-07-19 21:22:29.095|2014-07-19 21:28:13.164|2014-07-19 21:24:47.497|TGF         |298.4833|  6.5333|Fermi, GBM FSW     |
|bn140717384 |TGF140717384|     27.8333|2014-07-17 09:10:53.613|2014-07-17 09:21:08.022|2014-07-17 09:13:10.271|TGF         |168.6167| -6.6000|Fermi, GBM FSW     |
|bn140715983 |TGF140715983|     22.9833|2014-07-15 23:32:55.225|2014-07-15 23:43:09.634|2014-07-15 23:35:13.035|TGF         |261.8833| 19.6500|Fermi, GBM FSW     |
|bn140714392 |TGF140714392|     34.7667|2014-07-14 09:22:38.680|2014-07-14 09:32:53.090|2014-07-14 09:24:54.730|TGF         |110.3167| 23.4333|Fermi, GBM FSW     |
|bn140630946 |TGF140630946|     50.0000|2014-06-30 22:40:22.255|2014-06-30 22:50:36.665|2014-06-30 22:42:38.049|TGF         |276.9000|  8.0667|Fermi, GBM FSW     |
|bn140630748 |TGF140630748|     32.6000|2014-06-30 17:54:34.092|2014-06-30 18:04:48.501|2014-06-30 17:56:48.910|TGF         |349.8000|  8.0333|Fermi, GBM FSW     |
